SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
2697,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,02-03-2019 08:30,1974,"","","","",""
2698,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,03-04-2019 08:30,2970,"","","","",""
2699,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,06-05-2019 08:30,2870,"","","","",""
2700,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,07-06-2019 08:30,3670,"","","","",""
2701,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,01-07-2019 08:30,1327,"","","","",""
2702,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,06-08-2019 08:30,955,"","","","",""
2703,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,04-09-2019 08:30,893,"","","","",""
2704,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,01-10-2019 08:30,789,"","","","",""
2705,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,01-11-2019 08:30,775,"","","","",""
2706,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,03-12-2019 08:30,830,"","","","",""
2707,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,04-01-2020 08:30,877,"","",22.1,"",30
2708,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,01-02-2020 08:30,960,"","",7.8,"",""
2709,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,05-03-2020 08:30,937,"","",23.1,"",""
2710,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,03-04-2020 08:30,966,"","",7.2,"",""
2711,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,01-05-2020 08:30,997,"","",14.6,"",""
2712,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,03-06-2020 08:30,1094,"","",12.5,"",""
2713,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,04-07-2020 08:30,1041,"","",23,"",""
2714,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,07-08-2020 08:30,1200,"","",0.5,"",""
2715,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,02-09-2020 08:30,770,"","",7.2,"",""
2716,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,06-10-2020 08:30,896,"","",8,"",""
2717,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,05-11-2020 08:30,1299,"","",12,"",""
2718,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,04-12-2020 08:30,840,"","",10,"",""
2719,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,04-01-2018 08:30,"","","","","",""
2720,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,03-02-2018 08:30,"","","","","",""
2721,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,01-03-2018 08:30,"","","","","",""
2722,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,02-04-2018 08:30,"","","","","",""
2723,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,01-05-2018 08:30,"","","","","",""
2724,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,01-06-2018 08:30,"","","","","",""
2725,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,05-07-2018 08:30,"","","","","",""
2726,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,03-08-2018 08:30,"","","","","",""
2727,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,01-09-2018 08:30,"","","","","",""
2728,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,01-10-2018 08:30,"","","","","",""
2729,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,01-11-2018 08:30,"","","","","",""
2730,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,03-12-2018 08:30,"","","","","",""
2731,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,07-01-2019 08:30,"","","","","",""
2732,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,02-02-2019 08:30,"","","","","",""
2733,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,06-03-2019 08:30,"","","","","",""
2734,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,04-04-2019 08:30,"","","","","",""
2735,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,01-05-2019 08:30,"","","","","",""
2736,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,04-06-2019 08:30,"","","","","",""
2737,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,04-07-2019 08:30,"","","","","",""
2738,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,03-08-2019 08:30,"","","","","",""
2739,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,03-09-2019 08:30,"","","","","",""
2740,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,01-10-2019 08:30,"","","","","",""
2741,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,07-11-2019 08:30,"","","","","",""
2742,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,04-12-2019 08:30,"","","","","",""
2743,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,02-01-2020 08:30,754,"","",2,"",4
2744,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,03-02-2020 08:30,693,"","",4,"",""
2745,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,04-03-2020 08:30,707,"","",2,"",""
2746,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,07-04-2020 08:30,680,"","",4,"",""
2747,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,06-05-2020 08:30,552,"","",3,"",""
2748,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,04-06-2020 08:30,437,"","",3,"",""
2749,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,04-07-2020 08:30,560,"","",8,"",""
2750,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,06-08-2020 08:30,4708,"","",1,"",""
2751,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,01-09-2020 08:30,232,"","",1,"",""
2752,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,01-10-2020 08:30,445,"","",1,"",""
2753,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,02-11-2020 08:30,485,"","",1,"",""
2754,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,01-12-2020 08:30,522,"","",1,"",""
2755,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,03-01-2018 08:30,"","","","","",""
2756,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,01-02-2018 08:30,"","","","","",""
2757,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,05-03-2018 08:30,"","","","","",""
2758,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,03-04-2018 08:30,"","","","","",""
2759,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,02-05-2018 08:30,"","","","","",""
2760,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,02-06-2018 08:30,"","","","","",""
2761,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,04-07-2018 08:30,"","","","","",""
2762,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,01-08-2018 08:30,"","","","","",""
2763,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,06-09-2018 08:30,"","","","","",""
2764,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,03-10-2018 08:30,"","","","","",""
2765,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,02-11-2018 08:30,"","","","","",""
2766,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,04-12-2018 08:30,"","","","","",""
2767,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,02-01-2019 08:30,"","","","","",""
2768,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,04-02-2019 08:30,"","","","","",""
2769,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,02-03-2019 08:30,"","","","","",""
2770,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,02-04-2019 08:30,"","","","","",""
2771,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,02-05-2019 08:30,"","","","","",""
2772,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,04-06-2019 08:30,"","","","","",""
2773,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,03-07-2019 08:30,"","","","","",""
2774,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,01-08-2019 08:30,"","","","","",""
2775,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,04-09-2019 08:30,"","","","","",""
2776,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,03-10-2019 08:30,"","","","","",""
2777,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,06-11-2019 08:30,"","","","","",""
2778,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,03-12-2019 08:30,"","","","","",""
2779,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,01-01-2020 08:30,754,"","",2,"",6
2780,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,06-02-2020 08:30,524,"","",12,"",""
2781,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,03-03-2020 08:30,570,"","",3,"",""
2782,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,06-04-2020 08:30,508,"","",6,"",""
2783,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,05-05-2020 08:30,495,"","",3,"",""
2784,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,03-06-2020 08:30,375,"","",3,"",""
2785,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,03-07-2020 08:30,538,"","",2,"",""
2786,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,05-08-2020 08:30,321,"","",2,"",""
2787,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,02-09-2020 08:30,356,"","",3,"",""
2788,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,01-10-2020 08:30,386,"","",1,"",""
2789,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,02-11-2020 08:30,396,"","",1,"",""
2790,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,01-12-2020 08:30,4128,"","",1,"",""
2791,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,04-01-2018 08:30,"","","","","",""
2792,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,03-02-2018 08:30,"","","","","",""
2793,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,01-03-2018 08:30,"","","","","",""
2794,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,02-04-2018 08:30,"","","","","",""
2795,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,01-05-2018 08:30,"","","","","",""
2796,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,01-06-2018 08:30,"","","","","",""
2797,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,05-07-2018 08:30,"","","","","",""
2798,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,03-08-2018 08:30,"","","","","",""
2799,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,01-09-2018 08:30,"","","","","",""
2800,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,01-10-2018 08:30,"","","","","",""
2801,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,01-11-2018 08:30,"","","","","",""
2802,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,03-12-2018 08:30,"","","","","",""
2803,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,07-01-2019 08:30,"","","","","",""
2804,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,02-02-2019 08:30,"","","","","",""
2805,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,06-03-2019 08:30,"","","","","",""
2806,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,04-04-2019 08:30,"","","","","",""
2807,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,01-05-2019 08:30,"","","","","",""
2808,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,03-06-2019 08:30,"","","","","",""
2809,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,04-07-2019 08:30,"","","","","",""
2810,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,03-08-2019 08:30,"","","","","",""
2811,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,03-09-2019 08:30,"","","","","",""
2812,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,01-10-2019 08:30,"","","","","",""
2813,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,07-11-2019 08:30,"","","","","",""
2814,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,04-12-2019 08:30,"","","","","",""
2815,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,02-01-2020 08:30,522,"","",42,"",8
2816,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,03-02-2020 08:30,712,"","",8,"",""
2817,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,04-03-2020 08:30,813,"","",2,"",""
2818,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,07-04-2020 08:30,685,"","",12,"",""
2819,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,11-05-2020 08:30,570,"","",8,"",""
2820,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,05-06-2020 08:30,535,"","",5,"",""
2821,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,07-07-2020 08:30,587,"","",8,"",""
2822,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,06-08-2020 08:30,439,"","",Clear,"",""
2823,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,01-09-2020 08:30,216,"","",12.9,"",""
2824,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,01-10-2020 08:30,455,"","",1,"",""
2825,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,02-11-2020 08:30,478,"","",1,"",""
2826,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,01-12-2020 08:30,540,"","",1,"",""
2827,TAPI AT SURAT U/S KATHORE,CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28550000,72.93548300,04-01-2018 08:30,"","","","","",""
2828,TAPI AT SURAT U/S KATHORE,CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28550000,72.93548300,03-02-2018 08:30,"","","","","",""
2829,TAPI AT SURAT U/S KATHORE,CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28550000,72.93548300,01-03-2018 08:30,"","","","","",""
2830,TAPI AT SURAT U/S KATHORE,CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28550000,72.93548300,02-04-2018 08:30,"","","","","",""
2831,TAPI AT SURAT U/S KATHORE,CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28550000,72.93548300,01-05-2018 08:30,"","","","","",""
2832,TAPI AT SURAT U/S KATHORE,CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28550000,72.93548300,01-06-2018 08:30,"","","","","",""
2833,TAPI AT SURAT U/S KATHORE,CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28550000,72.93548300,05-07-2018 08:30,"","","","","",""
2834,TAPI AT SURAT U/S KATHORE,CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28550000,72.93548300,03-08-2018 08:30,"","","","","",""
2835,TAPI AT SURAT U/S KATHORE,CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28550000,72.93548300,01-09-2018 08:30,"","","","","",""
2836,TAPI AT SURAT U/S KATHORE,CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28550000,72.93548300,01-10-2018 08:30,"","","","","",""
2837,TAPI AT SURAT U/S KATHORE,CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28550000,72.93548300,01-11-2018 08:30,"","","","","",""
2838,TAPI AT SURAT U/S KATHORE,CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28550000,72.93548300,03-12-2018 08:30,"","","","","",""
2839,TAPI AT SURAT U/S KATHORE,CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28550000,72.93548300,07-01-2019 08:30,"","","","","",""
